MN_No,MA_No,Pali_Chunk_ID,Han_Seg_ID,Mapping_Quality,Han_Fanout,Confidence_Tier,Emb_Sim_Combined,Lex_Overlap,Hyb_Similarity,P_Char_Len,H_Char_Len,Div_Score,Div_Type,Div_Confidence,Missing_Term_Score,Len_Asymmetry,Emb_Z,Sutta_Emb_Mean,Sutta_Emb_Std,Missing_Terms,Present_Terms,Pali_Text,Han_Text
7,93,MN.7.c005,MA.93.4,TRUE_PAIR,1,2,0.4469,0.3889,0.4237,449,257,0.4903,PARALLEL,LOW,0.4,0.805,-1.905,0.2762,0.0896,issa|maya,cittassa|macchariyam|satheyyam,abhijjhāvisamalobho cittassa upakkileso byāpādo cittassa upakkileso kodho cittassa upakkileso upanāho cittassa upakkileso makkho cittassa upakkileso paḷāso cittassa upakkileso issā cittassa upakkileso macchariyaṃ cittassa upakkileso māyā cittassa upakkileso sāṭheyyaṃ cittassa upakkileso thambho citt,慢慠心穢 放逸心穢 若有此二十一穢污於心者 必至惡處 生地獄中 猶垢膩衣持與染家 彼染家得 或以淳灰 或以澡豆 或以土漬極浣 令淨此垢膩衣 染家雖治 或以淳灰 或以澡豆 或以土漬極浣令淨 然此污衣故有穢色 如是 若有二十一穢污於心者 必至惡處 生地獄中 云何二十一穢 邪見心穢 非法欲心穢 惡貪心穢 邪法心穢 貪心穢 恚心穢 睡眠心穢 調悔心穢 疑惑心穢 瞋纏心穢 不語結心穢 慳心穢 嫉心穢 欺誑心穢 諛諂心穢 無慙心穢 無愧心穢 慢心穢 大慢心穢 慢慠心穢 放逸心穢 若有此二十一穢污於心者 必至惡處 生地獄中
7,93,MN.7.c006,MA.93.5,TRUE_PAIR,1,2,0.3753,0.5,0.4252,248,310,0.4356,PARALLEL,LOW,0.25,-0.322,-1.106,0.2762,0.0896,bhikkhu,cittassa|viditva|pajahati,sa kho so bhikkhave bhikkhu abhijjhāvisamalobho cittassa upakkileso ti iti viditvā abhijjhāvisamalobhaṃ cittassa upakkilesaṃ pajahati byāpādo cittassa upakkileso ti iti viditvā byāpādaṃ cittassa upakkilesaṃ pajahati kodho cittassa upakkileso ti iti,心心穢 慳心穢 嫉心穢 欺誑心穢 諛諂心穢 無慙心穢 無愧心穢 慢心穢 大慢心穢 憍慠心穢 放逸心穢 若有此二十一穢不污心者 必至善處 生於天上 猶如白淨波羅奈衣持與染家 彼染家得 或以淳灰 或以澡豆 或以土漬極浣令淨 此白淨波羅奈衣 染家雖治 或以淳灰 或以澡豆 或以土漬極浣令淨 然此白淨波羅奈衣本已淨而復淨 如是若有二十一穢不污心者 必至善處 生於天上 云何二十一穢 邪見心穢 非法欲心穢 惡貪心穢 邪法心穢 貪心穢 恚心穢 睡眠心穢 調悔心穢 疑惑心穢 瞋纏心穢 不語結心穢 慳心穢 嫉心穢 欺誑心穢 諛諂心穢 無慙心穢 無愧心穢 慢心穢 大慢心穢 憍慠心穢 放逸心穢 若有此二十一穢不污心者
7,93,MN.7.c018,MA.93.10,TRUE_PAIR,1,2,0.3557,0.1053,0.2555,245,25,0.8067,OMISSION,MEDIUM,0.9,3.293,-0.887,0.2762,0.0896,samannagato|hoti|itipi|bhagava|sammasambuddho|sugato|sattha|dhamme,araham,so buddhe aveccappasādena samannāgato hoti itipi so bhagavā arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā ti dhamme aveccappasādena samannāgato hoti svākkhāto bhagavatā,爾時 世尊為彼梵志而說頌曰 妙好首梵志 若入多水河
7,93,MN.7.c019,MA.93.11,TRUE_PAIR,1,3,0.1389,0.0,0.0833,247,11,0.9444,SEMANTIC_DRIFT,HIGH,1.0,4.489,1.531,0.2762,0.0896,dhammo|samannagato|hoti|bhagavato|samicippatipanno,,dhammo sandiṭṭhiko akāliko ehipassiko opaneyyiko paccattaṃ veditabbo viññūhī ti saṅghe aveccappasādena samannāgato hoti suppaṭipanno bhagavato sāvakasaṅgho ujuppaṭipanno bhagavato sāvakasaṅgho ñāyappaṭipanno bhagavato sāvakasaṅgho sāmīcippaṭipanno,是愚常遊戲 不能淨黑業
7,93,MN.7.c020,MA.93.12,TRUE_PAIR,1,3,0.1881,0.0,0.1129,71,23,0.879,OMISSION,HIGH,1.0,1.626,0.982,0.2762,0.0896,bhagavato|yadidam|cattari,,bhagavato sāvakasaṅgho yadidaṃ cattāri purisayugāni aṭṭha purisapuggalā,好首何往泉 何義多水河 人作不善業 清水何所益
7,93,MN.7.c021,MA.93.13,TRUE_PAIR,1,3,0.2022,0.0,0.1213,294,23,0.9191,OMISSION,HIGH,1.0,3.676,0.825,0.2762,0.0896,bhagavato|anuttaram|hoti|labhati|pamojjam,,esa bhagavato sāvakasaṅgho āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ lokassā ti yathodhi kho panassa cattaṃ hoti vantaṃ muttaṃ pahīnaṃ paṭinissaṭṭhaṃ so buddhe aveccappasādena samannāgatomhī ti labhati atthavedaṃ labhati dhammavedaṃ labhati dhammūpasaṃhitaṃ pāmojjaṃ,淨者無垢穢 淨者常說戒 淨者清白業 常得清淨行
7,93,MN.7.c022,MA.93.14,TRUE_PAIR,1,3,0.261,0.0,0.1566,339,23,0.8956,OMISSION,HIGH,1.0,3.882,0.169,0.2762,0.0896,kayo|sukham|vedeti|cittam|dhamme|labhati|pamojjam,,pamuditassa pīti jāyati pītimanassa kāyo passambhati passaddhakāyo sukhaṃ vedeti sukhino cittaṃ samādhiyati dhamme pe saṅghe aveccappasādena samannāgatomhī ti labhati atthavedaṃ labhati dhammavedaṃ labhati dhammūpasaṃhitaṃ pāmojjaṃ pamuditassa pīti jāyati pītimanassa kāyo passambhati passaddhakāyo s,若汝不殺生 常不與不取 真諦不妄語 常正念正知
7,93,MN.7.c023,MA.93.15,TRUE_PAIR,1,3,0.2358,0.0,0.1415,248,23,0.8557,OMISSION,HIGH,0.8333,3.431,0.45,0.2762,0.0896,labhati|pamojjam|sukham|vedeti|cittam,kayo,yathodhi kho pana me cattaṃ vantaṃ muttaṃ pahīnaṃ paṭinissaṭṭha nti labhati atthavedaṃ labhati dhammavedaṃ labhati dhammūpasaṃhitaṃ pāmojjaṃ pamuditassa pīti jāyati pītimanassa kāyo passambhati passaddhakāyo sukhaṃ vedeti sukhino cittaṃ samādhiyati,梵志如是學 一切眾生安 梵志何還家 家泉無所淨
7,93,MN.7.c024,MA.93.16,TRUE_PAIR,1,3,0.2775,0.0,0.1665,158,23,0.8817,OMISSION,HIGH,1.0,2.78,-0.015,0.2762,0.0896,bhikkhu|cepi|hoti,,sa kho so bhikkhave bhikkhu evaṃsīlo evaṃdhammo evaṃpañño sālīnaṃ cepi piṇḍapātaṃ bhuñjati vicitakāḷakaṃ anekasūpaṃ anekabyañjanaṃ nevassa taṃ hoti antarāyāya,梵志汝當學 淨洗以善法 何須弊惡水 但去身體垢
7,93,MN.7.c025,MA.93.17,TRUE_PAIR,1,2,0.3537,0.0,0.2122,325,23,0.8585,OMISSION,HIGH,1.0,3.821,-0.865,0.2762,0.0896,seyyathapi|agamma|hoti|evameva|bhikkhu|cepi,,seyyathāpi bhikkhave vatthaṃ saṃkiliṭṭhaṃ malaggahitaṃ acchodakaṃ āgamma parisuddhaṃ hoti pariyodātaṃ ukkāmukhaṃ vā panāgamma jātarūpaṃ parisuddhaṃ hoti pariyodātaṃ evameva kho bhikkhave bhikkhu evaṃsīlo evaṃdhammo evaṃpañño sālīnaṃ cepi piṇḍapātaṃ bhuñjati vicitakāḷakaṃ anekasūpaṃ anekabyañjanaṃ ne,梵志白佛曰 我亦作是念 淨洗以善法 何須弊惡水
8,91,MN.8.c001,MA.91.1,TRUE_PAIR,1,3,0.2766,0.0,0.166,231,19,0.8894,OMISSION,HIGH,1.0,3.604,-1.143,0.2393,0.0326,ekam|bhagava|viharati|ayasma|sayanhasamayam|yena|upasankamitva|bhagavantam,,evaṃ me sutaṃ ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa ārāme atha kho āyasmā mahācundo sāyanhasamayaṃ paṭisallānā vuṭṭhito yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ nisīdi,我聞如是 一時 佛遊拘舍彌 在瞿師羅園
8,91,MN.8.c002,MA.91.2,TRUE_PAIR,1,3,0.2252,0.0,0.1351,280,7,0.9099,OMISSION,HIGH,1.0,5.322,0.432,0.2393,0.0326,ekamantam|nisinno|ayasma|bhagavantam|etadavoca|bhante|loke|hoti,,ekamantaṃ nisinno kho āyasmā mahācundo bhagavantaṃ etadavoca yā imā bhante anekavihitā diṭṭhiyo loke uppajjanti attavādapaṭisaṃyuttā vā lokavādapaṭisaṃyuttā vā ādimeva nu kho bhante bhikkhuno manasikaroto evametāsaṃ diṭṭhīnaṃ pahānaṃ hoti evametāsaṃ diṭṭhīnaṃ paṭinissaggo hotī ti,於是 尊者漸損
8,91,MN.8.c007,MA.91.5,TRUE_PAIR,1,3,0.2161,0.0,0.1297,144,203,0.8301,SEMANTIC_DRIFT,MEDIUM,1.0,-0.495,0.711,0.2393,0.0326,tassa|evamassa|cunda,,tassa evamassa sallekhena viharāmī ti na kho panete cunda ariyassa vinaye sallekhā vuccanti diṭṭhadhammasukhavihārā ete ariyassa vinaye vuccanti,調貢高而有疑惑 我無疑惑 當學漸損 周那 他有瞋結 諛諂 欺誑 無慙 無愧 我有慙愧 當學漸損 周那 他有慢 我無慢 當學漸損 周那 他有增慢 我無增慢 當學漸損 周那 他不多聞 我有多聞 當學漸損 周那 他不觀諸善法 我觀諸善法 當學漸損 周那 他行非法惡行 我行是法妙行 當學漸損 周那 他有妄言 兩舌 麤言 綺語 惡戒 我無惡戒 當學漸損 周那 他有不信 懈怠 無念 無定而有惡慧 我無惡慧 當學漸損
9,29,MN.9.c001,MA.29.1,TRUE_PAIR,1,3,0.2244,0.0,0.1346,276,21,0.8888,OMISSION,HIGH,0.9286,3.716,0.221,0.2322,0.0353,ekam|bhagava|viharati|ayasma|sariputto|bhikkhu|avuso|ayasmato,amantesi,evaṃ me sutaṃ ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa ārāme tatra kho āyasmā sāriputto bhikkhū āmantesi āvuso bhikkhave ti āvuso ti kho te bhikkhū āyasmato sāriputtassa paccassosuṃ āyasmā sāriputto etadavoca sammādiṭṭhi sammādiṭṭhī ti āvuso vuccati,我聞如是 一時 佛遊王舍城 在竹林加蘭哆園
9,29,MN.9.c002,MA.29.2,TRUE_PAIR,1,3,0.255,0.0,0.153,298,35,0.798,OMISSION,HIGH,0.6667,3.09,-0.647,0.2322,0.0353,avuso|ariyasavako|sammaditthi|hoti|dhamme|mayam|santike|sadhu,samannagato|imam|ayasmato|sariputtassa,kittāvatā nu kho āvuso ariyasāvako sammādiṭṭhi hoti ujugatāssa diṭṭhi dhamme aveccappasādena samannāgato āgato imaṃ saddhamma nti dūratopi kho mayaṃ āvuso āgaccheyyāma āyasmato sāriputtassa santike etassa bhāsitassa atthamaññātuṃ sādhu vatāyasmantaṃyeva sāriputtaṃ paṭibhātu etassa bhāsitassa attho,爾時 尊者舍梨子則於晡時從燕坐起 至尊者大拘絺羅所 共相問訊 却坐一面
9,29,MN.9.c003,MA.29.3,TRUE_PAIR,1,2,0.2874,0.0,0.1725,199,23,0.795,OMISSION,HIGH,0.7,3.113,-1.566,0.2322,0.0353,sutva|bhikkhu|tena|avuso|paccassosum|sariputto|etadavoca,ayasmato|sariputtassa|ayasma,āyasmato sāriputtassa sutvā bhikkhū dhāressantī ti tena hi āvuso suṇātha sādhukaṃ manasi karotha bhāsissāmī ti evamāvuso ti kho te bhikkhū āyasmato sāriputtassa paccassosuṃ āyasmā sāriputto etadavoca,尊者舍梨子語尊者大拘絺羅 我欲有所問 聽我問耶
9,29,MN.9.c004,MA.29.4,TRUE_PAIR,1,3,0.221,0.0,0.1326,237,25,0.8449,OMISSION,HIGH,0.7778,3.245,0.317,0.2322,0.0353,yato|avuso|ariyasavako|pajanati|sammaditthi|hoti|dhamme,samannagato|imam,yato kho āvuso ariyasāvako akusalañca pajānāti akusalamūlañca pajānāti kusalañca pajānāti kusalamūlañca pajānāti ettāvatāpi kho āvuso ariyasāvako sammādiṭṭhi hoti ujugatāssa diṭṭhi dhamme aveccappasādena samannāgato āgato imaṃ saddhammaṃ,尊者大拘絺羅答曰 尊者舍梨子 欲問便問 我聞已當思
9,29,MN.9.c016,MA.29.12,TRUE_PAIR,1,3,0.2216,0.0,0.1329,346,50,0.7844,OMISSION,HIGH,0.6,2.791,0.3,0.2322,0.0353,panavuso|patipada|dukkha,katamo|labhati,katamaṃ panāvuso dukkhaṃ katamo dukkhasamudayo katamo dukkhanirodho katamā dukkhanirodhagāminī paṭipadā jātipi dukkhā jarāpi dukkhā maraṇampi dukkhaṃ sokaparidevadukkhadomanassupāyāsāpi dukkhā appiyehi sampayogopi dukkho piyehi vippayogopi dukkho yampicchaṃ na labhati tampi dukkhaṃ saṃkhittena pañcu,答曰 有也 尊者舍梨子 謂有比丘知食如真 知食習 知食滅 知食滅道如真 云何知食如真 謂有四食 一者
9,29,MN.9.c076,MA.29.59,TRUE_PAIR,1,3,0.1837,0.0,0.1102,88,21,0.724,OMISSION,HIGH,0.4286,2.067,1.375,0.2322,0.0353,bhikkhu|ayasmato|sariputtassa,sariputto|attamana|bhasitam|abhinandunti,idamavocāyasmā sāriputto attamanā te bhikkhū āyasmato sāriputtassa bhāsitaṃ abhinandunti,如是 彼二尊更互說義 各歡喜奉行 從坐起去
11,103,MN.11.c017,MA.103.8,TRUE_PAIR,1,2,0.2848,0.0,0.1709,402,27,0.8861,OMISSION,HIGH,1.0,3.896,0.707,0.2948,0.0141,samana|brahmana|yathabhutam,,ye hi keci bhikkhave samaṇā vā brāhmaṇā vā imāsaṃ dvinnaṃ diṭṭhīnaṃ samudayañca atthaṅgamañca assādañca ādīnavañca nissaraṇañca yathābhūtaṃ nappajānanti te sarāgā te sadosā te samohā te sataṇhā te saupādānā te aviddasuno te anuruddhappaṭiviruddhā te papañcārāmā papañcaratino te na parimuccanti jātiy,猗二見 有見及無見也 若依有見者 彼便著有見 依猗有見
11,103,MN.11.c018,MA.103.9,TRUE_PAIR,1,2,0.3048,0.0,0.1829,413,36,0.8781,OMISSION,HIGH,1.0,3.52,-0.707,0.2948,0.0141,samana|brahmana|yathabhutam,,ye ca kho keci bhikkhave samaṇā vā brāhmaṇā vā imāsaṃ dvinnaṃ diṭṭhīnaṃ samudayañca atthaṅgamañca assādañca ādīnavañca nissaraṇañca yathābhūtaṃ pajānanti te vītarāgā te vītadosā te vītamohā te vītataṇhā te anupādānā te viddasuno te ananuruddhaappaṭiviruddhā te nippapañcārāmā nippapañcaratino te pari,猗住有見 憎諍無見 若依無見者 彼便著無見 依猗無見 猗住無見 憎諍有見
13,99,MN.13.c001,MA.99.1,TRUE_PAIR,1,3,0.1025,0.0,0.0615,186,21,0.959,OMISSION,HIGH,1.0,3.147,1.217,0.2187,0.0955,ekam|bhagava|viharati|bhikkhu,,evaṃ me sutaṃ ekaṃ samayaṃ bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa ārāme atha kho sambahulā bhikkhū pubbaṇhasamayaṃ nivāsetvā pattacīvaramādāya sāvatthiṃ piṇḍāya pāvisiṃsu,我聞如是 一時 佛遊舍衛國 在勝林給孤獨園
13,99,MN.13.c004,MA.99.3,TRUE_PAIR,1,2,0.3048,0.0,0.1829,479,31,0.8352,OMISSION,HIGH,0.8571,3.95,-0.902,0.2187,0.0955,bhikkhu|etadavocum|samano|avuso|gotamo|parinnam,ekamantam,ekamantaṃ nisinne kho te bhikkhū te aññatitthiyā paribbājakā etadavocuṃ samaṇo āvuso gotamo kāmānaṃ pariññaṃ paññapeti mayampi kāmānaṃ pariññaṃ paññapema samaṇo āvuso gotamo rūpānaṃ pariññaṃ paññapeti mayampi rūpānaṃ pariññaṃ paññapema samaṇo āvuso gotamo vedanānaṃ pariññaṃ paññapeti mayampi vedanān,知斷欲 施設知斷色 施設知斷覺 沙門瞿曇及我等此二知二斷 為有
13,99,MN.13.c007,MA.99.6,TRUE_PAIR,1,3,0.262,0.1429,0.2143,145,29,0.8012,OMISSION,MEDIUM,0.8571,2.322,-0.454,0.2187,0.0955,ekamantam|bhikkhu|bhagavantam|idha|mayam|bhante,etadavocum,ekamantaṃ nisinnā kho te bhikkhū bhagavantaṃ etadavocuṃ idha mayaṃ bhante pubbaṇhasamayaṃ nivāsetvā pattacīvaramādāya sāvatthiṃ piṇḍāya pāvisimha,彼時 世尊告諸比丘 汝等即時應如是問眾多異學 諸賢 云何欲
13,99,MN.13.c017,MA.99.10,TRUE_PAIR,1,3,0.1504,0.0,0.0902,124,31,0.8208,OMISSION,HIGH,0.7143,2.0,0.715,0.2187,0.0955,panca|uppajjati|sukham|somanassam|ayam,paticca|adinavo,yaṃ kho bhikkhave ime pañca kāmaguṇe paṭicca uppajjati sukhaṃ somanassaṃ ayaṃ kāmānaṃ assādo ko ca bhikkhave kāmānaṃ ādīnavo,若有長夜所可愛念者 彼則亡失 是謂現法苦陰 因欲緣欲 以欲為本
13,99,MN.13.c021,MA.99.12,TRUE_PAIR,1,3,0.2192,0.0,0.1315,184,29,0.9012,OMISSION,HIGH,1.0,2.666,-0.006,0.2187,0.0955,tesam|bhoganam|domanassam|patisamvedeti|neva,,so tesaṃ bhogānaṃ ārakkhādhikaraṇaṃ dukkhaṃ domanassaṃ paṭisaṃvedeti kinti me bhoge neva rājāno hareyyuṃ na corā hareyyuṃ na aggi daheyya na udakaṃ vaheyya na appiyā dāyādā hareyyu nti,復次 眾生因欲緣欲 以欲為本故 著鎧被袍 持矟弓箭 或執刀
13,99,MN.13.c024,MA.99.14,TRUE_PAIR,1,2,0.3704,0.0,0.2223,300,21,0.7768,OMISSION,HIGH,0.75,3.837,-1.59,0.2187,0.0955,tattha|ayampi|hetu,adinavo,te tattha kalahaviggahavivādāpannā aññamaññaṃ pāṇīhipi upakkamanti leḍḍūhipi upakkamanti daṇḍehipi upakkamanti satthehipi upakkamanti te tattha maraṇampi nigacchanti maraṇamattampi dukkhaṃ ayampi bhikkhave kāmānaṃ ādīnavo sandiṭṭhiko dukkhakkhandho kāmahetu kāmanidānaṃ kāmādhikaraṇaṃ kāmānameva hetu,受極重苦 是謂現法苦陰 因欲緣欲 以欲為本
13,99,MN.13.c025,MA.99.15,TRUE_PAIR,1,3,0.2054,0.0,0.1232,292,57,0.8964,OMISSION,HIGH,1.0,2.357,0.139,0.2187,0.0955,puna|caparam|hetu|tattha|sisam,,puna caparaṃ bhikkhave kāmahetu kāmanidānaṃ kāmādhikaraṇaṃ kāmānameva hetu asicammaṃ gahetvā dhanukalāpaṃ sannayhitvā ubhatobyūḷhaṃ saṅgāmaṃ pakkhandanti usūsupi khippamānesu sattīsupi khippamānāsu asīsupi vijjotalantesu te tattha usūhipi vijjhanti sattiyāpi vijjhanti asināpi sīsaṃ chindanti,復次 眾生因欲緣欲 以欲為本故 著鎧被袍 持矟弓箭 或執刀楯往奪他國 攻城破塢 共相格戰 打鼓吹角 高聲喚呼 或以
13,99,MN.13.c035,MA.99.20,TRUE_PAIR,1,2,0.3825,0.0,0.2295,300,100,0.6998,OMISSION,HIGH,0.6667,1.585,-1.716,0.2187,0.0955,vacaya|kayassa|param|marana|ayampi|adinavo|hetu|nissaranam,kayena|manasa|bheda|kinca,te kāyena duccaritaṃ caritvā vācāya duccaritaṃ caritvā manasā duccaritaṃ caritvā kāyassa bhedā paraṃ maraṇā apāyaṃ duggatiṃ vinipātaṃ nirayaṃ upapajjanti ayampi bhikkhave kāmānaṃ ādīnavo samparāyiko dukkhakkhandho kāmahetu kāmanidānaṃ kāmādhikaraṇaṃ kāmānameva hetu kiñca bhikkhave kāmānaṃ nissaraṇaṃ,受極重苦 不可愛樂 彼若有身惡行 口 意惡行 彼臨終時在前覆障 猶日將沒大山崗側 影障覆地 如是 彼若有身惡行 口 意惡行 在前覆障 彼作是念 我本惡行 在前覆我 我本不作福業 多作惡業 若使有人作惡
13,99,MN.13.c038,MA.99.22,TRUE_PAIR,1,3,0.2565,0.0,0.1539,272,80,0.8563,OMISSION,HIGH,1.0,1.766,-0.396,0.2187,0.0955,seyyathapi|bhante,,ko ca bhikkhave rūpānaṃ assādo seyyathāpi bhikkhave khattiyakaññā vā brāhmaṇakaññā vā gahapatikaññā vā pannarasavassuddesikā vā soḷasavassuddesikā vā nātidīghā nātirassā nātikisā nātithūlā nātikāḷī nāccodātā paramā sā bhikkhave tasmiṃ samaye subhā vaṇṇanibhāti evaṃ bhante,云何欲出要 若斷 云何色患 若見彼姝而於後時極大衰老 頭白齒落 背僂脚戾 拄杖而行 盛壯日衰 壽命垂盡 身體震動 諸根毀熟 於汝等意云何 若本有美色 彼滅生患耶
13,99,MN.13.c045,MA.99.29,TRUE_PAIR,1,3,0.1465,0.0,0.0879,132,38,0.8013,OMISSION,HIGH,0.6667,1.796,0.756,0.2187,0.0955,bhante|ayampi,adinavo,taṃ kiṃ maññatha bhikkhave yā purimā subhā vaṇṇanibhā sā antarahitā ādīnavo pātubhūtoti evaṃ bhante ayampi bhikkhave rūpānaṃ ādīnavo,復次 若見彼姝息道 離皮肉血 唯筋相連 於汝等意云何 若本有美色 彼滅生患耶
13,99,MN.13.c046,MA.99.31,TRUE_PAIR,1,3,0.1567,0.0,0.094,240,28,0.9373,OMISSION,HIGH,1.0,3.1,0.649,0.2187,0.0955,puna|caparam|tameva,,puna caparaṃ bhikkhave tameva bhaginiṃ passeyya sarīraṃ sivathikāya chaḍḍitaṃ aṭṭhikasaṅkhalikaṃ samaṃsalohitaṃ nhārusambandhaṃ aṭṭhikasaṅkhalikaṃ nimaṃsalohitamakkhitaṃ nhārusambandhaṃ aṭṭhikasaṅkhalikaṃ apagatamaṃsalohitaṃ nhārusambandhaṃ,復次 若見彼姝息道 骨節解散 散在諸方 足骨 答曰 如是
13,99,MN.13.c047,MA.99.32,TRUE_PAIR,1,3,0.0586,0.0,0.0351,243,48,0.6546,UNCERTAIN,HIGH,0.0,2.34,1.677,0.2187,0.0955,,,aṭṭhikāni apagatasambandhāni disāvidisāvikkhittāni aññena hatthaṭṭhikaṃ aññena pādaṭṭhikaṃ aññena gopphakaṭṭhikaṃ aññena jaṅghaṭṭhikaṃ aññena ūruṭṭhikaṃ aññena kaṭiṭṭhikaṃ aññena phāsukaṭṭhikaṃ aññena piṭṭhiṭṭhikaṃ aññena khandhaṭṭhikaṃ aññena,復次 若見彼姝息道 骨白如螺 青猶鴿色 赤若血塗 腐壞碎末 於汝等意云何 若本有美色 彼滅生患耶
13,99,MN.13.c048,MA.99.34,TRUE_PAIR,1,3,0.1736,0.0,0.1042,71,4,0.6306,UNCERTAIN,MEDIUM,0.0,4.15,0.472,0.2187,0.0955,,,gīvaṭṭhikaṃ aññena hanukaṭṭhikaṃ aññena dantaṭṭhikaṃ aññena sīsakaṭāhaṃ,是謂色患
13,99,MN.13.c052,MA.99.36,TRUE_PAIR,1,3,0.272,0.0,0.1632,275,9,0.8312,OMISSION,HIGH,0.8,4.933,-0.559,0.2187,0.0955,samana|brahmana|yathabhutam|vata|param|yatha|patipanno|vijjati,netam|thanam,ye hi keci bhikkhave samaṇā vā brāhmaṇā vā evaṃ rūpānaṃ assādañca assādato ādīnavañca ādīnavato nissaraṇañca nissaraṇato yathābhūtaṃ nappajānanti te vata sāmaṃ vā rūpe parijānissanti paraṃ vā tathattāya samādapessanti yathā paṭipanno rūpe parijānissatīti netaṃ ṭhānaṃ vijjati,成就是樂 是謂覺味
14,100,MN.14.c001,MA.100.1,TRUE_PAIR,1,3,0.2502,0.0,0.1501,187,23,0.8999,OMISSION,HIGH,1.0,3.023,-0.706,0.2294,0.0294,ekam|bhagava|viharati|yena|upasankamitva|bhagavantam|abhivadetva|ekamantam,,evaṃ me sutaṃ ekaṃ samayaṃ bhagavā sakkesu viharati kapilavatthusmiṃ nigrodhārāme atha kho mahānāmo sakko yena bhagavā tenupasaṅkami upasaṅkamitvā bhagavantaṃ abhivādetvā ekamantaṃ nisīdi,我聞如是 一時 佛遊釋羈瘦 在加維羅衛尼拘類園
14,100,MN.14.c024,MA.100.11,TRUE_PAIR,1,3,0.1958,0.0,0.1175,232,50,0.8955,OMISSION,HIGH,1.0,2.214,1.144,0.2294,0.0294,tamenam,,tamenaṃ rājāno gahetvā vividhā kammakāraṇā kārenti kasāhipi tāḷenti vettehipi tāḷenti aḍḍhadaṇḍakehipi tāḷenti hatthampi chindanti pādampi chindanti hatthapādampi chindanti kaṇṇampi chindanti nāsampi chindanti kaṇṇanāsampi chindanti,摩訶男 一時 我遊王舍城 住鞞哆邏山仙人七葉屋 摩訶男 我於晡時 從宴坐起 往至廣山 則於彼中見眾多
14,100,MN.14.c036,MA.100.15,TRUE_PAIR,1,3,0.2423,0.0,0.1454,132,14,0.8602,OMISSION,HIGH,0.8571,3.237,-0.438,0.2294,0.0294,tumhe|avuso|dittheva|dhamme|akusalanam|kusalanam,janatha,kiṃ pana tumhe āvuso nigaṇṭhā jānātha diṭṭheva dhamme akusalānaṃ dhammānaṃ pahānaṃ kusalānaṃ dhammānaṃ upasampada nti no hidaṃ āvuso,頻鞞娑羅王樂 沙門瞿曇不如也
15,89,MN.15.c001,MA.89.1,TRUE_PAIR,1,2,0.3046,0.1111,0.2272,265,32,0.8226,OMISSION,MEDIUM,0.8889,3.05,0.707,0.3052,0.0008,ekam|ayasma|viharati|bhikkhu|avuso|ayasmato|paccassosum|etadavoca,amantesi,evaṃ me sutaṃ ekaṃ samayaṃ āyasmā mahāmoggallāno bhaggesu viharati susumāragire bhesakaḷāvane migadāye tatra kho āyasmā mahāmoggallāno bhikkhū āmantesi āvuso bhikkhavo ti āvuso ti kho te bhikkhū āyasmato mahāmoggallānassa paccassosuṃ āyasmā mahāmoggallāno etadavoca,我聞如是 一時 佛遊王舍城 在竹林迦蘭哆園 與大比丘眾俱 受夏坐
